# offset offset_z sigma_0 sigma_z logc Blambda corr_len A_0 A_1 A_2 A_3 A_4 A_5 A_6 A_7 A_8 A_9 A_10 A_inf
1.193480362848644005e-01 -1.768683185702369931e-01 1.762516926102926929e-01 1.626528895403449582e-01 -1.097240500095537641e-01 4.234473281125397115e-01 9.079463815816297967e-02 -1.114811324493025779e-02 -2.649060012088817473e-01 4.607875341062461771e-01 1.559893240980443352e+00 -1.760901752276859522e+00 4.230961240523427591e-01 1.717802666848649018e+00 2.115436485191946048e-01 -5.218032388874629390e-01 1.688620830890896762e+00 3.175207043994454637e+00 -3.452510901876329363e+00
1.085973665426549495e-01 -1.631173808388617918e-01 1.763238183666729908e-01 1.607911320059196569e-01 -1.638519396369922942e-01 5.123476495602776737e-01 8.639038020022030140e-02 -1.337790890942143207e+00 1.501129065561013221e-02 -2.129282443622999565e-01 9.568842183569792326e-01 -1.928732582281003971e+00 -3.066564398469431296e-01 2.062342084867307967e+00 -9.904352898034591846e-01 -5.988141293312230218e-01 1.844752455728430718e+00 2.058313235965565369e+00 -2.348477470744564588e+00
1.085973665426549495e-01 -1.631173808388617918e-01 1.763238183666729908e-01 1.607911320059196569e-01 -1.638519396369922942e-01 5.123476495602776737e-01 8.639038020022030140e-02 -1.337790890942143207e+00 1.501129065561013221e-02 -2.129282443622999565e-01 9.568842183569792326e-01 -1.928732582281003971e+00 -3.066564398469431296e-01 2.062342084867307967e+00 -9.904352898034591846e-01 -5.988141293312230218e-01 1.844752455728430718e+00 2.058313235965565369e+00 -2.348477470744564588e+00
1.275404339787875319e-01 -1.884235542130560659e-01 1.778065741588314985e-01 1.692040388231726977e-01 -1.475017803149230033e-01 5.561770044772198496e-01 8.471737425541271682e-02 1.154551287088299460e+00 -8.626075885426613965e-01 1.226985592598708763e+00 1.071031603443199920e+00 -1.224608836022222036e+00 5.083517662050827113e-01 2.442662381958077944e+00 -4.614450298801244799e-01 4.341085712113024186e-01 3.215402059744027596e+00 1.103964818270539716e+00 -3.915213906408260058e+00
1.178480717514693299e-01 -1.718771233676615329e-01 1.729030190361971753e-01 1.730498139298179971e-01 -3.661808828372914437e-02 6.386324780903942511e-01 8.371785070296394737e-02 -7.423011442608293819e-01 -6.930922895734621392e-01 6.187531928219325295e-02 5.859699766160026968e-01 -1.987153267031844361e+00 -5.504003828722847658e-02 1.322170811219677056e+00 -1.531348355847477194e-01 -1.265641827245549411e+00 1.764376418374553168e+00 2.533477043732522915e+00 -2.168905761522348818e+00
1.178480717514693299e-01 -1.718771233676615329e-01 1.729030190361971753e-01 1.730498139298179971e-01 -3.661808828372914437e-02 6.386324780903942511e-01 8.371785070296394737e-02 -7.423011442608293819e-01 -6.930922895734621392e-01 6.187531928219325295e-02 5.859699766160026968e-01 -1.987153267031844361e+00 -5.504003828722847658e-02 1.322170811219677056e+00 -1.531348355847477194e-01 -1.265641827245549411e+00 1.764376418374553168e+00 2.533477043732522915e+00 -2.168905761522348818e+00
1.226606912043525510e-01 -1.835242219513454343e-01 1.782202319714723260e-01 1.646615412651715182e-01 -2.003155015993016708e-01 5.675627018914490840e-01 8.196701817037178872e-02 9.032399141927882624e-02 3.271220232234020031e-01 8.827578025250257809e-01 1.543197212059310708e+00 -1.240036080037932642e+00 8.240916533567110847e-01 2.203297324458251438e+00 3.261819293236980499e-01 3.424363288430516405e-01 3.019041204146963864e+00 1.987034142667365444e+00 -4.321705154609627897e+00
1.226606912043525510e-01 -1.835242219513454343e-01 1.782202319714723260e-01 1.646615412651715182e-01 -2.003155015993016708e-01 5.675627018914490840e-01 8.196701817037178872e-02 9.032399141927882624e-02 3.271220232234020031e-01 8.827578025250257809e-01 1.543197212059310708e+00 -1.240036080037932642e+00 8.240916533567110847e-01 2.203297324458251438e+00 3.261819293236980499e-01 3.424363288430516405e-01 3.019041204146963864e+00 1.987034142667365444e+00 -4.321705154609627897e+00
1.140793423922520089e-01 -1.564190756524822534e-01 1.748285118862271947e-01 1.634956551531558944e-01 -1.243985007719065061e-01 5.570984053955805315e-01 8.703140439910621307e-02 8.489780386487399966e-01 2.393252469339657296e-02 1.292981220653103946e+00 1.582536633624172850e+00 -4.929136559391542605e-01 1.065619104414192719e-01 3.431810292963737297e+00 -5.688669510484345437e-01 1.388298922803978819e+00 2.153066501048632730e+00 2.945031681542706892e+00 -4.976410972848595904e+00
1.140793423922520089e-01 -1.564190756524822534e-01 1.748285118862271947e-01 1.634956551531558944e-01 -1.243985007719065061e-01 5.570984053955805315e-01 8.703140439910621307e-02 8.489780386487399966e-01 2.393252469339657296e-02 1.292981220653103946e+00 1.582536633624172850e+00 -4.929136559391542605e-01 1.065619104414192719e-01 3.431810292963737297e+00 -5.688669510484345437e-01 1.388298922803978819e+00 2.153066501048632730e+00 2.945031681542706892e+00 -4.976410972848595904e+00
1.144760264881461709e-01 -1.850055951458537962e-01 1.743436847558196001e-01 1.795239995221279417e-01 -6.884982995447264109e-02 5.614292120123995922e-01 8.929968507467625494e-02 4.985664455239779969e-01 -8.464245428176253583e-01 1.329160324351395417e+00 1.191366651706662338e+00 -1.659883708904674737e+00 6.988523221818541131e-01 1.994475084437135060e+00 4.039231517298258467e-02 -3.063355737791795264e-02 1.206807431681840015e+00 4.308625155335846557e+00 -3.865804359656368483e+00
1.144760264881461709e-01 -1.850055951458537962e-01 1.743436847558196001e-01 1.795239995221279417e-01 -6.884982995447264109e-02 5.614292120123995922e-01 8.929968507467625494e-02 4.985664455239779969e-01 -8.464245428176253583e-01 1.329160324351395417e+00 1.191366651706662338e+00 -1.659883708904674737e+00 6.988523221818541131e-01 1.994475084437135060e+00 4.039231517298258467e-02 -3.063355737791795264e-02 1.206807431681840015e+00 4.308625155335846557e+00 -3.865804359656368483e+00
1.135951673924295302e-01 -1.702634879196065487e-01 1.750250811996755251e-01 1.758078144074077809e-01 -1.172398115435642207e-01 5.496680188940623601e-01 8.450582111775754857e-02 1.186176120896798025e-01 4.763425436877462005e-01 8.985353100830177908e-01 1.219682262622818314e+00 -1.883849327184714539e-01 -2.844432333945476898e-01 3.237968471142561810e+00 -4.436300770756629319e-01 1.965994813316553902e-01 2.978748620185140084e+00 2.435776012879133923e+00 -4.534862886423581152e+00
1.135951673924295302e-01 -1.702634879196065487e-01 1.750250811996755251e-01 1.758078144074077809e-01 -1.172398115435642207e-01 5.496680188940623601e-01 8.450582111775754857e-02 1.186176120896798025e-01 4.763425436877462005e-01 8.985353100830177908e-01 1.219682262622818314e+00 -1.883849327184714539e-01 -2.844432333945476898e-01 3.237968471142561810e+00 -4.436300770756629319e-01 1.965994813316553902e-01 2.978748620185140084e+00 2.435776012879133923e+00 -4.534862886423581152e+00
1.092702542390902032e-01 -1.625537854575238028e-01 1.757323487333097012e-01 1.661448965932539323e-01 -6.801965916461538697e-02 5.285038786318754234e-01 8.543270693442228669e-02 1.549016454035712087e-01 -1.198531388749382920e+00 7.841174934916539385e-01 7.201131155239064441e-01 -2.058335927543390120e+00 7.056239249641169664e-01 7.898418148571124675e-01 6.005106364752670345e-01 -1.734448283247520539e+00 2.431242193965740483e+00 2.569456252243242922e+00 -2.691254362619093232e+00
1.220410280126743574e-01 -1.786019890057832238e-01 1.811830338815476615e-01 1.506461121663839053e-01 -1.100926562631121541e-01 5.331513743230020808e-01 8.474062217506939110e-02 1.239260763972383828e+00 -1.739854340870081728e-01 1.536456908149952838e+00 1.323376319439299564e+00 -7.028997892773416467e-01 1.053964072210110459e+00 2.171939938470379694e+00 1.058052517383486268e+00 -4.135599632218953658e-01 4.075703989048513165e+00 1.565272216234499858e+00 -4.889025716558825785e+00
1.266240739163241591e-01 -2.017457551359408408e-01 1.779343302792255610e-01 1.486736016970998664e-01 -1.685351492306904619e-01 6.058201472129485232e-01 8.337110558024274365e-02 8.796278169804772062e-03 -4.664573523679260703e-01 4.047865686506222360e-01 1.017117346873115835e+00 -1.383042727334273359e+00 1.571314141719408752e-01 1.910857609228067133e+00 -5.235002520016944771e-01 -3.623089547787436970e-01 2.285014945646382856e+00 2.138028221426543141e+00 -3.088538410948705515e+00
1.266240739163241591e-01 -2.017457551359408408e-01 1.779343302792255610e-01 1.486736016970998664e-01 -1.685351492306904619e-01 6.058201472129485232e-01 8.337110558024274365e-02 8.796278169804772062e-03 -4.664573523679260703e-01 4.047865686506222360e-01 1.017117346873115835e+00 -1.383042727334273359e+00 1.571314141719408752e-01 1.910857609228067133e+00 -5.235002520016944771e-01 -3.623089547787436970e-01 2.285014945646382856e+00 2.138028221426543141e+00 -3.088538410948705515e+00
1.204234608658943106e-01 -1.803770208325315427e-01 1.795618376704179453e-01 1.639379863088030742e-01 -1.717070119361751024e-01 5.455933569021276242e-01 8.286144586806920564e-02 -9.436885300933886001e-01 -3.277298938232364733e-01 -1.308852992948956739e-01 9.156449094709646630e-01 -2.158672164153780937e+00 2.834157654116093994e-01 7.928445640841363939e-01 1.658724223849805668e-01 -1.428676001943983032e+00 3.111735383855494419e+00 7.240668334849331700e-02 -2.225447840674048550e+00
1.204234608658943106e-01 -1.803770208325315427e-01 1.795618376704179453e-01 1.639379863088030742e-01 -1.717070119361751024e-01 5.455933569021276242e-01 8.286144586806920564e-02 -9.436885300933886001e-01 -3.277298938232364733e-01 -1.308852992948956739e-01 9.156449094709646630e-01 -2.158672164153780937e+00 2.834157654116093994e-01 7.928445640841363939e-01 1.658724223849805668e-01 -1.428676001943983032e+00 3.111735383855494419e+00 7.240668334849331700e-02 -2.225447840674048550e+00
1.279952204712696551e-01 -2.003911831778350527e-01 1.796065600218571534e-01 1.630777166258596811e-01 -1.336019514377063677e-01 4.904028623203497972e-01 8.865953840788692863e-02 -5.009434753047754540e-01 -1.113076677791207558e+00 9.017079596527599605e-01 5.600683232296255198e-02 -1.176418327974118494e+00 -5.075908228953851520e-01 1.648918663128920770e+00 -8.746064318935786730e-02 -1.352157557691607170e+00 1.272084468036105420e+00 2.913890031651089174e+00 -2.275962704707542805e+00
1.279952204712696551e-01 -2.003911831778350527e-01 1.796065600218571534e-01 1.630777166258596811e-01 -1.336019514377063677e-01 4.904028623203497972e-01 8.865953840788692863e-02 -5.009434753047754540e-01 -1.113076677791207558e+00 9.017079596527599605e-01 5.600683232296255198e-02 -1.176418327974118494e+00 -5.075908228953851520e-01 1.648918663128920770e+00 -8.746064318935786730e-02 -1.352157557691607170e+00 1.272084468036105420e+00 2.913890031651089174e+00 -2.275962704707542805e+00
1.141289010332265652e-01 -1.623506409104766846e-01 1.769646713238348101e-01 1.752492905553982849e-01 -8.690815581615651819e-02 6.078296637552038639e-01 8.158379817917567334e-02 -6.326224066587737838e-01 -4.655159812683216103e-01 -1.290041702913233834e-01 8.741827478364783133e-01 -1.746299602523243344e+00 -5.701658949208425753e-01 1.842012441852242333e+00 -4.795245475592357920e-01 -1.117805290441173494e+00 2.144516488419641931e+00 1.530188679352553649e+00 -2.336750078960335042e+00
1.164562995236458898e-01 -1.848567101472073371e-01 1.763699515091651515e-01 1.492343945013773210e-01 -1.390199483659860791e-01 5.643594227531050223e-01 8.413355084711469922e-02 5.833959310540866028e-01 -6.751504652550073260e-01 9.415903537841270321e-01 1.132299552287571842e+00 -1.352957199433190816e+00 4.080760082422782986e-01 2.320788379800187151e+00 -8.842137160500822546e-01 7.352559400116671640e-01 1.431157324063691227e+00 3.036052597353576132e+00 -3.601347508366844252e+00
1.261469216875746591e-01 -1.964645670526059540e-01 1.810240216209738351e-01 1.589838607173074125e-01 -2.273879315576062821e-01 4.636668387704059313e-01 8.727341703796162586e-02 -2.442147131788221515e-01 -8.691949898644377726e-01 3.871982602408472474e-01 8.038394669541926163e-01 -1.549526473463380682e+00 -6.485470431028517169e-01 2.162837206790392486e+00 -5.423783853353043583e-01 -8.349776892564984010e-01 2.246856001754354182e+00 1.519712940550612679e+00 -2.460265480141525352e+00
1.119017335537646207e-01 -1.718872030430959041e-01 1.756233699336540166e-01 1.715305256984236415e-01 -2.444148332849434002e-01 4.504794657518518264e-01 8.710416488212843755e-02 1.584732146334033587e-03 -1.310266117151963616e+00 1.116928291241042537e+00 7.239921963992124176e-02 -1.406765020254394649e+00 -1.414680214782846335e-01 1.605127363149150277e+00 -2.081871470812348690e-01 -1.190748751476821354e+00 2.449621909865018488e+00 1.554299927689180016e+00 -2.574276199009535304e+00
1.119017335537646207e-01 -1.718872030430959041e-01 1.756233699336540166e-01 1.715305256984236415e-01 -2.444148332849434002e-01 4.504794657518518264e-01 8.710416488212843755e-02 1.584732146334033587e-03 -1.310266117151963616e+00 1.116928291241042537e+00 7.239921963992124176e-02 -1.406765020254394649e+00 -1.414680214782846335e-01 1.605127363149150277e+00 -2.081871470812348690e-01 -1.190748751476821354e+00 2.449621909865018488e+00 1.554299927689180016e+00 -2.574276199009535304e+00
1.226657681458724336e-01 -1.927380710892859783e-01 1.815083403759630565e-01 1.576967440261226594e-01 -6.674493758457833437e-02 5.765082307369961967e-01 9.115596137045436920e-02 -2.071090300118596517e-01 7.003427817693363977e-04 5.320830129430742517e-01 1.689867944987590853e+00 -2.106222495337635614e+00 1.113380523678215717e+00 1.568715536572819147e+00 1.621544603372093718e-01 -3.323092215428680163e-02 1.671546907943443294e+00 2.709920907461769168e+00 -3.649204238129867051e+00
1.226657681458724336e-01 -1.927380710892859783e-01 1.815083403759630565e-01 1.576967440261226594e-01 -6.674493758457833437e-02 5.765082307369961967e-01 9.115596137045436920e-02 -2.071090300118596517e-01 7.003427817693363977e-04 5.320830129430742517e-01 1.689867944987590853e+00 -2.106222495337635614e+00 1.113380523678215717e+00 1.568715536572819147e+00 1.621544603372093718e-01 -3.323092215428680163e-02 1.671546907943443294e+00 2.709920907461769168e+00 -3.649204238129867051e+00
1.253891997539141323e-01 -1.885896271807261382e-01 1.824002514113200468e-01 1.587168934613983895e-01 -1.219568843706847483e-01 6.435206076276838161e-01 8.604321956664028048e-02 1.154623637318712426e+00 -3.988068396474275801e-01 1.383662819578413306e+00 1.258767553082369872e+00 -9.427168274589785568e-01 7.540141947034779690e-01 2.387088289230612226e+00 -1.783347505989940629e-02 4.992376709731267681e-01 3.095969449546007723e+00 1.831219338611584924e+00 -4.484447592674846383e+00
1.253891997539141323e-01 -1.885896271807261382e-01 1.824002514113200468e-01 1.587168934613983895e-01 -1.219568843706847483e-01 6.435206076276838161e-01 8.604321956664028048e-02 1.154623637318712426e+00 -3.988068396474275801e-01 1.383662819578413306e+00 1.258767553082369872e+00 -9.427168274589785568e-01 7.540141947034779690e-01 2.387088289230612226e+00 -1.783347505989940629e-02 4.992376709731267681e-01 3.095969449546007723e+00 1.831219338611584924e+00 -4.484447592674846383e+00
1.248736108941878309e-01 -1.837665788576866577e-01 1.856227441920642318e-01 1.351586245808862330e-01 -9.162506478041199109e-02 5.091662233318414721e-01 9.017970029478269978e-02 3.969245787648354451e-01 -5.349523443154513558e-01 1.557189608720412899e+00 9.300199252916128145e-01 -8.418897552784487814e-01 1.528106005326135275e-01 2.684302172818822108e+00 -1.102153755550787650e-01 1.626551847656010352e-02 2.463104279232977589e+00 2.819620409832383601e+00 -4.190439560642014172e+00
1.248736108941878309e-01 -1.837665788576866577e-01 1.856227441920642318e-01 1.351586245808862330e-01 -9.162506478041199109e-02 5.091662233318414721e-01 9.017970029478269978e-02 3.969245787648354451e-01 -5.349523443154513558e-01 1.557189608720412899e+00 9.300199252916128145e-01 -8.418897552784487814e-01 1.528106005326135275e-01 2.684302172818822108e+00 -1.102153755550787650e-01 1.626551847656010352e-02 2.463104279232977589e+00 2.819620409832383601e+00 -4.190439560642014172e+00
1.172920104826669363e-01 -1.854597630414231979e-01 1.788781910674686892e-01 1.533062717967274002e-01 -1.920937512565484839e-01 5.877970827839371637e-01 9.170538972704170289e-02 -1.076555227032997664e+00 2.001873676827603532e-01 1.822177915359981526e-01 1.229712652977638321e+00 -2.062554415408687447e+00 4.309809515925575596e-01 1.672319527489730007e+00 -5.055171717698314637e-02 -1.013541424838400040e+00 1.961869753753349599e+00 2.599410724199112011e+00 -3.023175099508083719e+00
1.172920104826669363e-01 -1.854597630414231979e-01 1.788781910674686892e-01 1.533062717967274002e-01 -1.920937512565484839e-01 5.877970827839371637e-01 9.170538972704170289e-02 -1.076555227032997664e+00 2.001873676827603532e-01 1.822177915359981526e-01 1.229712652977638321e+00 -2.062554415408687447e+00 4.309809515925575596e-01 1.672319527489730007e+00 -5.055171717698314637e-02 -1.013541424838400040e+00 1.961869753753349599e+00 2.599410724199112011e+00 -3.023175099508083719e+00
