# alpha_SZ_0 SZ_comp0_0 SZ_comp1_0 kappa_SPT alpha_opt_0 opt_comp0_0 opt_comp1_0 alpha_SZ_z alpha_SZ_lam SZ_comp0_z SZ_comp0_lam SZ_comp1_z SZ_comp1_lam alpha_opt_z alpha_opt_lam opt_comp0_z opt_comp0_lam opt_comp1_z opt_comp1_lam alpha_X_0 alpha_X_z alpha_X_lam X_comp0_0 X_comp0_z X_comp0_lam X_comp1_0 X_comp1_z X_comp1_lam
7.9960e-01 3.8063e-03 1.2327e-01 7.3113e-01 9.7605e-01 7.7207e-03 9.1429e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.7451e-01 1.4953e-02 4.2845e-02 8.0553e-01 7.9867e-01 1.2299e-03 1.2649e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.2874e-01 8.9922e-03 1.2768e-01 8.2942e-01 9.9252e-01 2.5392e-03 5.5737e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.0320e-01 3.1469e-03 1.2495e-01 8.3877e-01 6.0013e-01 1.1079e-02 1.1760e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
5.2319e-01 1.0150e-03 9.8759e-04 8.7080e-01 7.3973e-01 5.4679e-03 1.2392e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
5.2319e-01 1.0150e-03 9.8759e-04 8.7080e-01 7.3973e-01 5.4679e-03 1.2392e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.2505e-01 1.2046e-02 1.4690e-01 8.8162e-01 8.2795e-01 5.3799e-03 1.0811e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.2505e-01 1.2046e-02 1.4690e-01 8.8162e-01 8.2795e-01 5.3799e-03 1.0811e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.0320e-01 4.1587e-03 1.5287e-01 7.8184e-01 7.5284e-01 5.9444e-03 6.0149e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.8116e-01 1.0995e-03 1.6494e-01 8.3657e-01 8.8469e-01 8.1663e-04 6.8481e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.9231e-01 6.1773e-03 9.7916e-02 9.2748e-01 9.6004e-01 7.5643e-03 1.9217e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.9231e-01 6.1773e-03 9.7916e-02 9.2748e-01 9.6004e-01 7.5643e-03 1.9217e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.6872e-01 2.2435e-03 1.2954e-01 9.7764e-01 9.5405e-01 1.6180e-04 9.9222e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.6872e-01 2.2435e-03 1.2954e-01 9.7764e-01 9.5405e-01 1.6180e-04 9.9222e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.3580e-01 4.3747e-03 1.0685e-01 1.0893e+00 9.4486e-01 4.5890e-04 1.9086e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.3580e-01 4.3747e-03 1.0685e-01 1.0893e+00 9.4486e-01 4.5890e-04 1.9086e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.9957e-01 4.5906e-03 1.3434e-01 8.8203e-01 9.8909e-01 7.8763e-03 2.0642e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.9957e-01 4.5906e-03 1.3434e-01 8.8203e-01 9.8909e-01 7.8763e-03 2.0642e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.3815e-01 1.4570e-02 1.3573e-01 8.2742e-01 8.6721e-01 1.9258e-04 1.2934e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.3037e-01 2.4554e-04 1.4636e-01 8.9568e-01 9.7108e-01 5.6173e-03 1.1633e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.1221e-01 4.6137e-03 3.1891e-02 1.1087e+00 8.6711e-01 1.5451e-03 1.4891e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.6573e-01 3.8005e-03 1.4289e-01 1.0149e+00 7.6250e-01 4.4888e-03 2.5519e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.2028e-01 7.7624e-03 2.6915e-02 9.5868e-01 8.4341e-01 8.3693e-03 1.4115e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.9436e-01 1.0234e-03 6.5815e-02 9.4803e-01 7.7826e-01 1.2983e-02 1.1102e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.2457e-01 1.4883e-03 3.7848e-02 1.1501e+00 8.5514e-01 5.5421e-03 1.3828e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.5192e-01 1.6542e-03 1.2945e-01 7.2303e-01 9.0976e-01 3.2306e-03 1.1929e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.5192e-01 1.6542e-03 1.2945e-01 7.2303e-01 9.0976e-01 3.2306e-03 1.1929e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.2130e-01 6.8287e-03 6.2083e-02 8.0314e-01 8.4856e-01 6.0493e-03 1.2488e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.2130e-01 6.8287e-03 6.2083e-02 8.0314e-01 8.4856e-01 6.0493e-03 1.2488e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.1333e-01 1.3060e-02 3.3744e-02 9.1125e-01 7.8937e-01 3.6468e-03 1.2976e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.1333e-01 1.3060e-02 3.3744e-02 9.1125e-01 7.8937e-01 3.6468e-03 1.2976e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.2462e-01 9.2174e-03 1.3668e-01 7.8075e-01 9.5117e-01 4.0689e-03 9.6873e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.2462e-01 9.2174e-03 1.3668e-01 7.8075e-01 9.5117e-01 4.0689e-03 9.6873e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.8493e-01 8.5418e-03 1.1123e-01 9.1384e-01 8.5803e-01 5.5303e-03 1.0276e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.8493e-01 8.5418e-03 1.1123e-01 9.1384e-01 8.5803e-01 5.5303e-03 1.0276e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.7802e-01 8.0943e-03 1.3922e-01 9.6864e-01 9.3359e-01 1.2657e-02 1.1545e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.6866e-01 6.7362e-03 1.2929e-01 8.2052e-01 8.9695e-01 7.6316e-03 1.7852e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.2674e-01 4.7273e-03 1.4135e-01 7.7094e-01 6.6820e-01 1.2720e-03 4.2166e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.8837e-01 3.9705e-03 1.1528e-01 9.6233e-01 5.3854e-01 4.6024e-04 1.3952e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.3874e-01 3.6510e-03 9.3265e-02 9.2591e-01 8.3698e-01 3.5985e-03 1.5323e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.8988e-01 1.2434e-02 6.2970e-02 7.9672e-01 8.1717e-01 4.3352e-03 1.3165e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.8988e-01 1.2434e-02 6.2970e-02 7.9672e-01 8.1717e-01 4.3352e-03 1.3165e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.4318e-01 1.0549e-03 1.4221e-01 8.8420e-01 6.2618e-01 1.1138e-02 1.6079e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.4318e-01 1.0549e-03 1.4221e-01 8.8420e-01 6.2618e-01 1.1138e-02 1.6079e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.0148e-01 8.8937e-03 8.3806e-02 8.9249e-01 8.9820e-01 5.9053e-03 1.4339e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.8919e-01 5.2075e-03 1.0999e-02 9.5789e-01 8.1402e-01 1.0305e-02 1.3859e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.9595e-01 4.5735e-03 2.6077e-01 8.9728e-01 8.0540e-01 1.2204e-02 1.2785e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.9595e-01 4.5735e-03 2.6077e-01 8.9728e-01 8.0540e-01 1.2204e-02 1.2785e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.2609e-01 3.7186e-03 1.3608e-01 8.0175e-01 8.7270e-01 5.3883e-03 1.1358e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.2609e-01 3.7186e-03 1.3608e-01 8.0175e-01 8.7270e-01 5.3883e-03 1.1358e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.2578e-01 2.7852e-03 1.3434e-01 6.9593e-01 7.7485e-01 9.5175e-03 3.8072e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.1284e-01 4.2581e-03 1.1684e-01 8.5642e-01 8.6694e-01 3.8510e-04 3.7296e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.4586e-01 3.1859e-03 1.3766e-01 6.5679e-01 8.0282e-01 5.9743e-03 4.9288e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.4451e-01 2.9182e-03 1.0400e-01 8.9490e-01 8.4923e-01 1.6438e-02 1.2180e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.4451e-01 2.9182e-03 1.0400e-01 8.9490e-01 8.4923e-01 1.6438e-02 1.2180e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
6.2337e-01 5.8588e-03 2.6848e-02 1.0039e+00 8.3603e-01 2.4423e-03 1.3238e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.0556e-01 1.1160e-02 1.5511e-01 9.7213e-01 8.9276e-01 7.6674e-03 9.1948e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.0556e-01 1.1160e-02 1.5511e-01 9.7213e-01 8.9276e-01 7.6674e-03 9.1948e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.3499e-01 1.2784e-02 1.2549e-01 7.4924e-01 8.5730e-01 2.8469e-03 4.2345e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.9919e-01 7.9784e-03 1.3816e-01 7.7050e-01 8.7750e-01 1.5423e-03 5.3940e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.9919e-01 7.9784e-03 1.3816e-01 7.7050e-01 8.7750e-01 1.5423e-03 5.3940e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.3540e-01 2.5339e-03 4.6590e-02 9.5367e-01 8.1920e-01 2.5006e-03 1.2916e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.6238e-01 6.6162e-03 1.4229e-01 9.4952e-01 9.0016e-01 8.3212e-03 3.1564e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.8204e-01 9.3761e-03 1.5252e-01 9.5101e-01 9.0402e-01 6.6752e-03 1.0188e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.3742e-01 2.8959e-03 9.3483e-02 1.0418e+00 8.7064e-01 1.3724e-02 1.2678e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.0391e-01 1.0568e-02 1.2501e-01 9.9699e-01 9.8094e-01 6.0032e-03 1.5513e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.6280e-01 1.0716e-02 9.6232e-02 8.9964e-01 9.2690e-01 4.4623e-03 1.7341e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.6068e-01 1.1565e-02 1.4385e-01 1.0170e+00 9.5483e-01 5.5647e-03 7.5053e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.6068e-01 1.1565e-02 1.4385e-01 1.0170e+00 9.5483e-01 5.5647e-03 7.5053e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.3922e-01 5.7372e-03 1.2271e-01 9.2909e-01 8.4351e-01 3.8682e-03 8.1005e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.3922e-01 5.7372e-03 1.2271e-01 9.2909e-01 8.4351e-01 3.8682e-03 8.1005e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.2486e-01 6.0856e-03 9.3846e-04 8.3534e-01 7.7451e-01 1.1912e-02 1.1247e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.2486e-01 6.0856e-03 9.3846e-04 8.3534e-01 7.7451e-01 1.1912e-02 1.1247e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.1628e-01 6.0905e-03 1.2746e-01 7.9827e-01 8.5234e-01 3.9358e-03 1.1887e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.9363e-01 5.9051e-03 9.7059e-03 8.6331e-01 8.2158e-01 9.1519e-03 1.3776e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.9363e-01 5.9051e-03 9.7059e-03 8.6331e-01 8.2158e-01 9.1519e-03 1.3776e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.5731e-01 5.7926e-03 1.2928e-01 1.1013e+00 9.0206e-01 2.5449e-03 1.1373e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.5731e-01 5.7926e-03 1.2928e-01 1.1013e+00 9.0206e-01 2.5449e-03 1.1373e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.0221e-01 2.6346e-03 1.4381e-01 1.0388e+00 5.3663e-01 6.0633e-03 2.9546e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.9392e-01 7.2777e-03 1.2733e-01 7.8898e-01 8.2651e-01 1.0093e-03 1.1499e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.5945e-01 1.0932e-02 1.2254e-01 9.8481e-01 8.4484e-01 2.1986e-03 5.5293e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.5945e-01 1.0932e-02 1.2254e-01 9.8481e-01 8.4484e-01 2.1986e-03 5.5293e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.9413e-01 1.1427e-02 1.3186e-02 9.9934e-01 7.9643e-01 3.4048e-03 1.2519e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.2388e-01 7.3496e-03 3.9126e-02 9.8335e-01 8.7172e-01 9.2929e-03 1.4429e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.2883e-01 3.2914e-03 1.3047e-01 9.4118e-01 5.8432e-01 6.5253e-03 2.4506e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.4285e-01 3.8846e-03 1.2883e-01 9.6356e-01 8.3615e-01 4.9930e-03 1.7787e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.3520e-01 4.1323e-03 1.4953e-01 8.2090e-01 9.3052e-01 3.3387e-03 8.9737e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
5.8635e-01 1.9186e-03 1.0092e-02 8.8914e-01 8.0143e-01 6.4782e-03 1.4042e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.3214e-01 4.9213e-03 1.2931e-01 1.1303e+00 9.6033e-01 6.9232e-03 1.1622e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.0596e-01 4.9611e-03 1.4348e-01 7.4692e-01 8.6935e-01 3.9850e-03 1.1151e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
